"one
one radical (no.1)
";一;"イチ
イツ
ひと-
"stagnate
be delayed
overdue
arrears
";滞;"タイ
テイ
とどこお.る
";
"tea
";茶;"チャ
サ
";
"set aside
give up
suspend
discontinue
lay aside
except
";措;"ソ
お.く
";
"swing
shake
sway
rock
tremble
vibrate
";揺;"ヨウ
ゆ.れる
ゆ.る
ゆ.らぐ
ゆ.るぐ
ゆ.する
ゆ.さぶる
ゆ.すぶる
うご.く
";
"aim at
sight
shadow
stalk
";狙;"ソ
ショ
ねら.う
ねら.い
";
"char
hurry
impatient
irritate
burn
scorch
singe
";焦;"ショウ
こ.げる
こ.がす
こ.がれる
あせ.る
";
"crimson
deep red
";紅;"コウ
ク
べに
くれない
あか.い
";
"surname
name of certain rivers
";涂;"ト
ズ
チョ
ジョ
みち
";
"paint
plaster
daub
smear
coating
";塗;"ト
ぬ.る
ぬ.り
まみ.れる
";
"void
emptiness
unpreparedness
crack
fissure
untruth
";虚;"キョ
コ
むな.しい
うつ.ろ
";
"frame
framework
spindle
spool
bounding-box
(kokuji)
";枠;"わく
";
"armor
high (voice)
A grade
first class
former
instep
carapace
";甲;"コウ
カン
きのえ
";
"flour
powder
dust
";粉;"フン
デシメートル
こ
こな
";
"patrol
go around
circumference
";巡;"ジュン
めぐ.る
めぐ.り
";
"delight
joy
";歓;"カン
よろこ.ぶ
";
"to restrain
to dam a stream and change its direction
mound
";垔;"シュ
ショウ
トウ
ズ
ふさ.ぐ
";
"smoke
";煙;"エン
けむ.る
けむり
けむ.い
";
"meet
encounter
interview
treat
entertain
receive
deal with
";遇;"グウ
あ.う
";
"commandment
";戒;"カイ
いまし.める
";
"contraption
fetter
machine
instrument
";械;"カイ
かせ
";
"ford
go cross
transit
ferry
import
involve
";渉;"ショウ
わた.る
";
"pair
set
comparison
counter for pairs
";双;"ソウ
ふた
たぐい
ならぶ
ふたつ
";
"vulgar
customs
manners
worldliness
mundane things
";俗;"ゾク
";
"-proof
enduring
";耐;"タイ
た.える
";
"freight
goods
property
";貨;"カ
たから
";
"liver
pluck
nerve
chutzpah
";肝;"カン
きも
";
"party
faction
clique
";党;"トウ
なかま
むら
";
"what?
";那;"ナ
ダ
なに
なんぞ
いかん
";
"sack
bag
pouch
";袋;"タイ
ダイ
ふくろ
";
"ardent
violent
vehement
furious
severe
extreme
";烈;"レツ
はげ.しい
";
"tag
paper money
counter for bonds
placard
bid
";札;"サツ
ふだ
";
"seacoast
beach
seashore
";浜;"ヒン
はま
";
"stiff
hard
";硬;"コウ
かた.い
";
"melt
dissolve
thaw
";溶;"ヨウ
と.ける
と.かす
と.く
";
"corner
nook
";隅;"グウ
すみ
";
"deer
";鹿;"ロク
しか
か
";
"lovely
beautiful
graceful
resplendent
";麗;"レイ
うるわ.しい
うら.らか
";
"constitution
law
";憲;"ケン
";
"challenge
contend for
make love to
";挑;"チョウ
いど.む
";
"pillar
post
cylinder
support
";柱;"チュウ
はしら
";
"public chamber
hall
";堂;"ドウ
";
"lunatic
insane
crazy
confuse
";狂;"キョウ
くる.う
くる.おしい
くるお.しい
";
"worship
adore
pray to
";拝;"ハイ
おが.む
おろが.む
";
"younger sister
";妹;"マイ
いもうと
";
"draft
copy
manuscript
straw
";稿;"コウ
わら
したがき
";
"texture
skin
body
grain
";肌;"キ
はだ
";
Ei käännöstä;𠫓;"Ei lukutapoja";
"abandon
throw away
discard
resign
reject
sacrifice
";棄;"キ
す.てる
";
"fight
war
";闘;"トウ
たたか.う
あらそ.う
";
"Buddhist priest
monk
";僧;"ソウ
";
"vertical
length
height
self-indulgent
wayward
";縦;"ジュウ
たて
";
"alliance
oath
";盟;"メイ
";
"boast
";夸;"コ
カ
ほご.る
";
"boast
be proud
pride
triumphantly
";誇;"コ
ほこ.る
";
"comrade
fellow
people
companions
";輩;"ハイ
-ばら
やから
やかい
ともがら
";
"affinity
relation
connection
edge
border
verge
brink
";縁;"エン
-ネン
ふち
ふちど.る
ゆかり
よすが
へり
えにし
";
"warship
";艦;"カン
";
"to quell (uprising_ rebellion_ etc.) to punish (another nation_ etc.) by force of arms
sound
voice
tone
";䚯;"";
"penalty
punishment
";罰;"バツ
バチ
ハツ
ばっ.する
";
"mound
hillock
";冢;"チョウ
つか
おお.う
";
"hillock
mound
";塚;"チョウ
つか
-づか
";
"busy
occupied
restless
";忙;"ボウ
モウ
いそが.しい
せわ.しい
おそ.れる
うれえるさま
";
"box
chest
case
bin
railway car
";箱;"ソウ
はこ
";
"observance
offer
present
dedicate
";奉;"ホウ
ブ
たてまつ.る
まつ.る
ほう.ずる
";
"";迶;"ユウ
ウ
ゆ.く
";
"follow
though
notwithstanding
while
during
both
all
obey
submit to
comply
at the mercy of (the waves)
";随;"ズイ
まにま.に
したが.う
";
"coloring
paint
makeup
";彩;"サイ
いろど.る
";
"notebook
account book
album
curtain
veil
net
tent
";帳;"チョウ
とばり
";
"home town
village
native place
district
";郷;"キョウ
ゴウ
さと
";
"grandchild
descendants
";孫;"ソン
まご
";
"risk
face
defy
dare
damage
assume (a name)
";冒;"ボウ
おか.す
";
"employ
hire
";雇;"コ
やと.う
";
"bay
creek
inlet
gulf
beach
seacoast
";浦;"ホ
うら
";
"window
pane
";窓;"ソウ
ス
まど
てんまど
けむだし
";
"perusal
see
";覧;"ラン
み.る
";
"approve
praise
title or inscription on picture
assist
agree with
";賛;"サン
たす.ける
たた.える
";
"bough
branch
twig
limb
counter for branches
";枝;"シ
えだ
";
"humanity
virtue
benevolence
charity
man
kernel
";仁;"ジン
ニ
ニン
";
"net
";罔;"モウ
ボウ
あみ
しい.る
ない
";
"netting
network
";網;"モウ
あみ
";
"sincerity
admonish
warn
prohibit
truth
fidelity
";誠;"セイ
まこと
";
"fasten
tie up
arrest
constrict
";括;"カツ
くく.る
";
"demand
request
need
";需;"ジュ
";
"step
pace
walk
stroll
";步;"ホ
ブ
フ
あるく
あゆむ
あゆみ
";
"repeatedly
recur
";頻;"ヒン
しき.りに
";
"immersed
soak
dip
steep
moisten
wet
dunk
";浸;"シン
ひた.す
ひた.る
";
"shame
dishonor
";恥;"チ
は.じる
はじ
は.じらう
は.ずかしい
";
"rod
stick
cane
pole
club
line
";棒;"ボウ
";
"lamp
a light
light
counter for lights
";灯;"トウ
ひ
ほ-
ともしび
とも.す
あかり
";
"national flag
banner
standard
";旗;"キ
はた
";
"cannon
gun
";砲;"ホウ
";
"armpit
the other way
another place
flank
supporting role
";脇;"キョウ
わき
わけ
";
"conceal
hide
cover
";隠;"イン
オン
かく.す
かく.し
かく.れる
かか.す
よ.る
";
"cold
";寒;"カン
さむ.い
";
"coin
.01 yen
money
";銭;"セン
ゼン
ぜに
すき
";
"demolition
break
destroy
";壊;"カイ
エ
こわ.す
こわ.れる
やぶ.る
";
"stop-over
reside in
resident
";駐;"チュウ
";
"swelling
sound of drum
";彭;"ホウ
";
"swell
get fat
thick
";膨;"ボウ
ふく.らむ
ふく.れる
";
"inquire
fathom
look for
";尋;"ジン
たず.ねる
ひろ
";
"RHS of character
at same time
";旁;"ボウ
ホウ
つくり
かたがた
かたわら
";
"bystander
side
besides
while
nearby
third person
";傍;"ボウ
かたわ.ら
わき
おか-
はた
そば
";
"phantasm
vision
dream
illusion
apparition
";幻;"ゲン
まぼろし
";
"chief
count
earl
uncle
Brazil
";伯;"ハク
";
"gradually
slowly
deliberately
gently
";徐;"ジョ
おもむ.ろに
";
"hump
high
noble
prosperity
";隆;"リュウ
";
"curve
stretching a bow
";弯;"ワン
ひ.く
";
"gulf
bay
inlet
";湾;"ワン
いりえ
";
"angling
fish
catch
allure
ensnare
";釣;"チョウ
つ.る
つ.り
つ.り-
";
"spit
vomit
belch
confess
tell (lies)
";吐;"ト
は.く
つ.く
";
"wretched
disaster
cruelty
harsh
";惨;"サン
ザン
みじ.め
いた.む
むご.い
";
"repent
regret
";悔;"カイ
く.いる
く.やむ
くや.しい
";
"stirred up
be invigorated
flourish
";奮;"フン
ふる.う
";
"key
";鍵;"ケン
かぎ
";
"nun
";尼;"ニ
あま
";
"mud
mire
adhere to
be attached to
";泥;"デイ
ナイ
デ
ニ
どろ
なず.む
";
"gauze
thin silk
Rome
arrange
spread out
";羅;"ラ
うすもの
";
"icicle
ice
hail
freeze
congeal
";氷;"ヒョウ
こおり
ひ
こお.る
";
"rot
decay
sour
";腐;"フ
くさ.る
-くさ.る
くさ.れる
くさ.れ
くさ.らす
くさ.す
";
"disclose
open
say
";啓;"ケイ
ひら.く
さと.す
";
"part of speech
words
poetry
";詞;"シ
ことば
";
"specimen
take warning from
learn from
";鑑;"カン
かんが.みる
かがみ
";
"raise
elevate
hoist
praise
extol
fry in deep fat
";揚;"ヨウ
あ.げる
-あ.げ
あ.がる
";
"longevity
congratulations
one's natural life
";寿;"ジュ
ス
シュウ
ことぶき
ことぶ.く
ことほ.ぐ
";
"fat
grease
tallow
lard
rosin
gum
tar
";脂;"シ
あぶら
";
"isolate
alternate
distance
separate
gulf
";隔;"カク
へだ.てる
へだ.たる
";
"dream
vision
illusion
";夢;"ム
ボウ
ゆめ
ゆめ.みる
くら.い
";
"eyebrow
";眉;"ビ
ミ
まゆ
";
"climate
season
weather
wait for
expect
";候;"コウ
そうろう
";
"flats
counter for houses
eaves
";軒;"ケン
のき
";
"welfare
happiness
";祉;"シ
";
"suitable
right
fitting
proper
";冝;"ギ
よろ.しい
よろ.しく
";
"tatami mat
counter for tatami mats
fold
shut up
do away with
";畳;"ジョウ
チョウ
たた.む
たたみ
かさ.なる
";
"slacken
loosen
relax
lessen
be moderate
ease
";緩;"カン
ゆる.い
ゆる.やか
ゆる.む
ゆる.める
";
"colleague
official
companion
";僚;"リョウ
";
"be imminent
draw close
";拶;"サツ
せま.る
";
"mid-air
air
space
sky
memorization
interval of time
";宙;"チュウ
";
"congratulations
joy
";賀;"ガ
";
"strangle
constrict
wring
";絞;"コウ
しぼ.る
し.める
し.まる
";
"philosophy
clear
";哲;"テツ
さとい
あき.らか
";
"livestock
domestic fowl and animals
";畜;"チク
";
"amass
raise
hoard
store
";蓄;"チク
たくわ.える
";
"silence
become silent
stop speaking
leave as is
";黙;"モク
ボク
だま.る
もだ.す
";
"all the more
increasingly
";弥;"ミ
ビ
いや
や
あまねし
いよいよ
とおい
ひさし
ひさ.しい
わた.る
";
"soul
spirit
";魂;"コン
たましい
たま
";
"axis
pivot
stem
stalk
counter for book scrolls
";軸;"ジク
";
"search
look for
locate
";捜;"ソウ
シュ
シュウ
さが.す
";
"boil
cook
";煮;"シャ
に.る
-に
に.える
に.やす
";
"abundant
lush
bountiful
plenty
fat face
luxurious growth of grass
";丰;"ホウ
フ
フウ
みめよ.い
しげ.る
";
"home country
country
Japan
";邦;"ホウ
くに
";
"pray
wish
";祈;"キ
いの.る
";
"decorate
ornament
adorn
embellish
";飾;"ショク
かざ.る
かざ.り
";
"clear (the land)
open
break up (land)
";拓;"タク
ひら.く
";
"grave
tomb
";墓;"ボ
はか
";
"tribute
support
finance
";貢;"コウ
ク
みつ.ぐ
";
"shelf
ledge
rack
mount
mantle
trellis
";棚;"ホウ
たな
-だな
";
"spirits
soul
";霊;"レイ
リョウ
たま
";
"villain
evil
bad luck
disaster
";凶;"キョウ
";
"brain
memory
";脳;"ノウ
ドウ
のうずる
";
"clap
beat (music)
";拍;"ハク
ヒョウ
";
"plum
";梅;"バイ
うめ
";
"placenta
sac
sheath
";胞;"ホウ
";
"stinking
ill-smelling
suspicious looking
odor
savor
fragrance
be fragrant
stink
glow
be bright
";臭;"シュウ
くさ.い
-くさ.い
にお.う
にお.い
";
"falsehood
lie
deceive
pretend
counterfeit
forgery
";偽;"ギ
カ
いつわ.る
にせ
いつわ.り
";
"drown
sink
hide
fall into
disappear
die
";没;"ボツ
モツ
おぼ.れる
しず.む
ない
";
"open sea
offing
rise high into sky
";沖;"チュウ
おき
おきつ
ちゅう.する
わく
";
"fertilizer
get fat
fertile
manure
pamper
";肥;"ヒ
こ.える
こえ
こ.やす
こ.やし
ふと.る
";
"shoes
";靴;"カ
くつ
";
"wipe
mop
swab
";拭;"ショク
シキ
ぬぐ.う
ふ.く
";
"barbarian
foreign
";胡;"ウ
コ
ゴ
なんぞ
";
"lake
";湖;"コ
みずうみ
";
"chair
";椅;"イ
";
"second (1/60 minute)
";秒;"ビョウ
";
"admirable
greatness
remarkable
conceited
famous
excellent
";偉;"イ
えら.い
";
"T'ang
China
foreign
";唐;"トウ
から
";
"rapidly
";疾;"シツ
はや.い
";
"intimidate
dignity
majesty
menace
threaten
";威;"イ
おど.す
おど.し
おど.かす
";
"trouble
worry
in pain
distress
illness
";悩;"ノウ
なや.む
なや.ます
なや.ましい
なやみ
";
"intelligent
wise
wisdom
cleverness
";賢;"ケン
かしこ.い
";
"lips
";唇;"シン
くちびる
";
"fishing
fishery
";漁;"ギョ
リョウ
あさ.る
";
"sacrifice
";犠;"ギ
キ
いけにえ
";
"pupil (of eye)
";瞳;"ドウ
トウ
ひとみ
";
"sugar
";糖;"トウ
";
"bear
";熊;"ユウ
くま
";
"refreshing
nice and cool
";涼;"リョウ
すず.しい
すず.む
すず.やか
うす.い
ひや.す
まことに
";
"cat
";猫;"ビョウ
ねこ
";
"county
district
";郡;"グン
こおり
";
"penetrate
clear
pierce
strike home
sit up (all night)
";徹;"テツ
";
"ear
ear (grain)
head
crest (wave)
";穂;"スイ
ほ
";
"play music
speak to a ruler
complete
";奏;"ソウ
かな.でる
";
"tranquilize
ancient peace-preservation centers
";鎮;"チン
しず.める
しず.まる
おさえ
";
"dig
delve
excavate
";掘;"クツ
ほ.る
";
"farm
field
garden
one's specialty
(kokuji)
";畑;"はた
はたけ
-ばたけ
";
"arrest
seize
concerned
adhere to
despite
";拘;"コウ
かか.わる
";
"inferiority
be inferior to
be worse
";劣;"レツ
おと.る
";
"destitution
scarce
limited
";乏;"ボウ
とぼ.しい
とも.しい
";
"adroit
skilled
ingenuity
";巧;"コウ
たく.み
たく.む
うま.い
";
"distract
be mistaken for
go astray
divert
";紛;"フン
まぎ.れる
-まぎ.れ
まぎ.らす
まぎ.らわす
まぎ.らわしい
";
"grind
polish
scour
improve
brush (teeth)
";磨;"マ
みが.く
す.る
";
"straw rope
cord
";縄;"ジョウ
なわ
ただ.す
";
"shield
escutcheon
pretext
";盾;"ジュン
たて
";
"decline
wane
weaken
";衰;"スイ
おとろ.える
";
"appear
existing
";顕;"ケン
あきらか
あらわ.れる
";
"turf
lawn
";芝;"シ
しば
";
"damp
wet
moist
";湿;"シツ
シュウ
しめ.る
しめ.す
うるお.う
うるお.す
";
"office
official
comrade
fellow
";曹;"ソウ
ゾウ
";
"encounter
meet
party
association
interview
join
";遭;"ソウ
あ.う
あ.わせる
";
"wing
plane
flank
";翼;"ヨク
つばさ
";
"soft
";軟;"ナン
やわ.らか
やわ.らかい
";
"tome
counter for books
volume
";冊;"サツ
サク
ふみ
";
"strict
hard
solid
tough
tight
reliable
";堅;"ケン
かた.い
-がた.い
";
"charcoal
coal
";炭;"タン
すみ
";
"soup
juice
broth
sap
gravy
pus
";汁;"ジュウ
しる
-しる
つゆ
";
"fragrant
stink
glow
insinuate
(kokuji)
";匂;"にお.う
にお.い
にお.わせる
";
"breed
care for
shepherd
feed
pasture
";牧;"ボク
まき
";
"branch off
fork in road
scene
arena
theater
";岐;"キ
ギ
";
"marry into
bride
";嫁;"カ
よめ
とつ.ぐ
い.く
ゆ.く
";
"chain
irons
connection
";鎖;"サ
くさり
とざ.す
";
"catch
capture
";捉;"ソク
サク
とら.える
";
"reputation
praise
honor
glory
";誉;"ヨ
ほま.れ
ほ.める
";
"congeal
freeze
stiff
be absorbed in
";凝;"ギョウ
こ.る
こ.らす
こご.らす
こご.らせる
こご.る
";
"sweep
brush
";掃;"ソウ
シュ
は.く
";
"rise high
be well along
";闌;"ラン
た.ける
たけなわ
てすり
";
"column
handrail
blank
space
";欄;"ラン
てすり
";
"come
plough
three-branch tree radical (no. 127)
";耒;"ライ
ルイ
き
く
すき
";
"plough
";耤;"セキ
ジャク
シャ
か.りる
";
"enroll
domiciliary register
membership
";籍;"セキ
";
"recruit
campaign
gather (contributions)
enlist
grow violent
";募;"ボ
つの.る
";
"rice plant
";稲;"トウ
テ
いね
いな-
";
"domesticate
raise
keep
feed
";飼;"シ
か.う
";
"thin
faint
pale
fleeting
";淡;"タン
あわ.い
";
"drift
float (on liquid)
";漂;"ヒョウ
ただよ.う
";
"desk
table
";机;"キ
つくえ
";
"marquis
lord
daimyo
";侯;"コウ
";
"throat
voice
";喉;"コウ
のど
";
"gall bladder
courage
pluck
nerve
";胆;"タン
きも
";
"egg
ovum
spawn
roe
";卵;"ラン
たまご
";
"Korea
";韓;"カン
から
いげた
";
"horizontal
woof
left & right
(parallels of) latitude
prediction
";緯;"イ
よこいと
ぬき
";
"thwart
separate from
prevent
obstruct
deter
impede
";阻;"ソ
はば.む
";
"jubilation
congratulate
rejoice
be happy
";慶;"ケイ
よろこ.び
";
"corridor
hall
tower
";廊;"ロウ
";
"purification
Buddhist food
room
worship
avoid
alike
";斎;"サイ
とき
つつし.む
ものいみ
い.む
いわ.う
いつ.く
";
"ditch
moat
canal
";堀;"クツ
ほり
";
"pick up
gather
find
go on foot
ten
";拾;"シュウ
ジュウ
ひろ.う
";
"hermit
wizard
cent
";仙;"セン
セント
";
"eminent
table
desk
high
";卓;"タク
";
"thigh
crotch
";股;"コ
また
もも
";
"ought
by all means
necessarily
";須;"ス
シュ
すべから.く
すべし
ひげ
まつ
もち.いる
もと.める
";
"cultivate
foster
";培;"バイ
つちか.う
";
"buttocks
hips
butt
rear
";尻;"コウ
しり
";
"animal sacrifice
offering
";牲;"セイ
";
"clean
purify
cleanse
exorcise
Manchu Dynasty
";浄;"ジョウ
セイ
きよ.める
きよ.い
";
"hawser
class (genus)
rope
cord
cable
";綱;"コウ
つな
";
"shop
store
pave
";舗;"ホ
";
"presents
send
give to
award to
confer on
presenting something
";贈;"ゾウ
ソウ
おく.る
";
"tree trunk
main part
talent
capability
";幹;"カン
みき
";
"basket
devote oneself
seclude oneself
cage
coop
implied
";籠;"ロウ
ル
かご
こ.める
こも.る
こ.む
";
"front door
title page
front page
";扉;"ヒ
とびら
";
"marking line
ascertain
assess
measure
";絜;"ケツ
ケチ
ケイ
カツ
あさ
たば
きよ.い
";
"undefiled
pure
clean
righteous
gallant
";潔;"ケツ
いさぎよ.い
";
"sweat
perspire
";汗;"カン
あせ
";
"chic
style
purity
essence
pith
cream
elite
choice
";粋;"スイ
いき
";
"sigh
lament
moan
grieve
sigh of admiration
";嘆;"タン
なげ.く
なげ.かわしい
";
"regularity
salary
order
";秩;"チツ
";
"naked
nude
uncovered
partially clothed
";裸;"ラ
はだか
";
"steal
rob
pilfer
";盗;"トウ
ぬす.む
ぬす.み
";
"thunder
lightning bolt
";雷;"ライ
かみなり
いかずち
いかづち
";
"gracious
elegant
graceful
refined
";雅;"ガ
みや.び
";
"melon
";瓜;"カ
ケ
うり
";
"orphan
alone
";孤;"コ
";
"pot
pan
kettle
";鍋;"カ
なべ
";
"confused
mix
be in disorder
";錯;"サク
シャク
";
"sequential
follow
";循;"ジュン
";
"lowly
base
vile
vulgar
";卑;"ヒ
いや.しい
いや.しむ
いや.しめる
";
"chief
beginning
";孟;"モウ
ボウ
ミョウ
かしら
";
"fierce
rave
rush
become furious
wildness
strength
";猛;"モウ
";
"chafe
rub
polish
grind
scrape
";摩;"マ
ま.する
さす.る
す.る
";
"run alongside
follow along
run along
lie along
";沿;"エン
そ.う
-ぞ.い
";
"dragon
imperial
";竜;"リュウ
リョウ
ロウ
たつ
いせ
";
"purple
violet
";紫;"シ
むらさき
";
"perform
complete
footgear
shoes
boots
put on (the feet)
";履;"リ
は.く
";
"insert
put in
graft
wear (sword)
";挿;"ソウ
さ.す
はさ.む
";
"waiter
samurai
wait upon
serve
";侍;"ジ
シ
さむらい
はべ.る
";
"warmth
";暖;"ダン
ノン
あたた.か
あたた.かい
あたた.まる
あたた.める
";
"so-and-so
one
a certain
that person
";某;"ボウ
それがし
なにがし
";
"conspire
cheat
impose on
plan
devise
scheme
have in mind
deceive
";謀;"ボウ
ム
はか.る
たばか.る
はかりごと
";
"calm
peaceful
serene
healthy
";宁;"チョ
たくわ.える
たたず.む
";
"savings
store
lay in
keep
wear mustache
";貯;"チョ
た.める
たくわ.える
";
"equestrian
riding on horses
counter for equestrians
";騎;"キ
";
"marsh
lake
bog
swamp
pond
";沼;"ショウ
ぬま
";
"ridgepole
ridge
";棟;"トウ
むね
むな-
";
"overcome
kindly
skillfully
";克;"コク
か.つ
";
"sticky
glutinous
greasy
persevere
";粘;"ネン
ねば.る
";
"printing
print
brush
";刷;"サツ
す.る
-ず.り
-ずり
は.く
";
"sentence particle
";矣;"イ
";
"approach
draw near
push open
";挨;"アイ
ひら.く
";
"horizon
shore
limit
bound
";涯;"ガイ
はて
";
"stick
paste
apply
";貼;"テン
チョウ
は.る
つ.く
";
"cover
lid
flap
";蓋;"ガイ
カイ
コウ
ふた
けだ.し
おお.う
かさ
かこう
";
"cruel
severe
atrocious
unjust
";酷;"コク
ひど.い
";
"set
lay a foundation
install
equip
squat down
sit down
";据;"キョ
す.える
す.わる
";
"pity
be sparing of
frugal
stingy
regret
";惜;"セキ
お.しい
お.しむ
";
"level
small
";扁;"ヘン
ひらたい
";
"partial
side
left-side radical
inclining
biased
";偏;"ヘン
かたよ.る
";
"inscription
signature (of artisan)
";銘;"メイ
";
"small bell
buzzer
";鈴;"レイ
リン
すず
";
"provisions
food
bread
";糧;"リョウ
ロウ
かて
";
"grate
rub
scratch
scrape
chafe
scour
";擦;"サツ
す.る
す.れる
-ず.れ
こす.る
こす.れる
";
"surplus
besides
";剰;"ジョウ
あまつさえ
あま.り
あま.る
";
"sand
";沙;"サ
シャ
すな
よなげる
";
"this
current
next
coming
last
past
";此;"シ
これ
この
ここ
";
"loneliness
quietly
mellow
mature
death of a priest
";寂;"ジャク
セキ
さび
さび.しい
さび.れる
さみ.しい
";
"urine
";尿;"ニョウ
ゆばり
いばり
しと
";
"augment
increase
multiply
raise
";殖;"ショク
ふ.える
ふ.やす
";
"lucidity
be clear
clear
clarify
settle
strain
look grave
";澄;"チョウ
す.む
す.ます
-す.ます
";
"flip
turn over
wave
flutter
change (mind)
";翻;"ホン
ハン
ひるがえ.る
ひるがえ.す
";
"false
";叚;"カ
ケ
か.りる
か.す
";
"spare time
rest
leisure
time
leave of absence
";暇;"カ
ひま
いとま
";
"steam
heat
sultry
foment
get musty
";蒸;"ジョウ
セイ
む.す
む.れる
む.らす
";
"disconcerted
be confused
lose one's head
";慌;"コウ
あわ.てる
あわ.ただしい
";
"pluck
pull
extract
excel
";抽;"チュウ
ひき-
";
"foolish
folly
absurdity
stupid
";愚;"グ
おろ.か
";
"grace
kindness
goodness
favor
mercy
blessing
benefit
";恩;"オン
";
"beheading
kill
murder
";斬;"ザン
サン
セン
ゼン
き.る
";
"wandering
waves
billows
reckless
unrestrained
";浪;"ロウ
";
"earnings
work
earn money
";稼;"カ
かせ.ぐ
";
"be superior
heal
more and more
increasingly
finally
beyond doubt
";愈;"ユ
いよいよ
まさ.る
";
"healing
cure
quench (thirst)
wreak
";癒;"ユ
い.える
いや.す
い.やす
";
"ashes
puckery juice
cremate
";灰;"カイ
はい
";
"affixed
attach
refer to
append
";附;"フ
つ.ける
つ.く
";
"peach
";桃;"トウ
もも
";
"other
";它;"タ
へび
";
"snake
serpent
hard drinker
";蛇;"ジャ
ダ
イ
ヤ
へび
";
"mercy
";慈;"ジ
いつく.しむ
";
"lungs
";肺;"ハイ
";
"swim
";泳;"エイ
およ.ぐ
";
"pathetic
grief
sorrow
pathos
pity
sympathize
";哀;"アイ
あわ.れ
あわ.れむ
かな.しい
";
"barley
wheat
";麦;"バク
むぎ
";
"round-shaped storage bin for grain
";囷;"キン
コン
くら
";
"germ
fungus
bacteria
";菌;"キン
";
"tiger
drunkard
";虎;"コ
とら
";
"tortoise
turtle
";亀;"キ
キュウ
キン
かめ
";
"rust-colored
red
red lead
pills
sincerity
";丹;"タン
に
";
"tile
gram
";瓦;"ガ
かわら
ぐらむ
";
"bottle
vial
jar
jug
vat
urn
";瓶;"ビン
かめ
";
"stomach
paunch
crop
craw
";胃;"イ
";
"skin
body
grain
texture
disposition
";膚;"フ
はだ
";
"ethics
companion
";倫;"リン
";
"till
plow
cultivate
";耕;"コウ
たがや.す
";
"intercalation
illegitimate throne
";閏;"ジュン
うるう
";
"wet
be watered
profit by
receive benefits
favor
charm
steep
";潤;"ジュン
うるお.う
うるお.す
うる.む
";
"miss
mourning
";喪;"ソウ
も
";
"hunt
raid
gather
";狩;"シュ
か.る
か.り
-が.り
";
"subjugate
attack the rebellious
collect taxes
";征;"セイ
";
"enlightenment
perceive
discern
realize
understand
";悟;"ゴ
さと.る
";
"sickle
scythe
trick
";鎌;"レン
ケン
かま
";
"immature
young
";稚;"チ
ジ
いとけない
おさない
おくて
おでる
";
"residence
mansion
";邸;"テイ
やしき
";
"membrane
";膜;"マク
";
"knee
lap
";膝;"シツ
ひざ
";
"proceed
get
become
tend
";赴;"フ
おもむ.く
";
"trade
exchange
";貿;"ボウ
";
"old woman
grandma
wet nurse
";婆;"バ
ばば
ばあ
";
"magnet
porcelain
";磁;"ジ
";
"limb
arms & legs
";肢;"シ
";
"sagacious
genius
excellence
";俊;"シュン
";
"carve
engrave
chisel
";彫;"チョウ
ほ.る
-ぼ.り
";
"decameron
ten-day period
season (for specific products)
";旬;"ジュン
シュン
";
"kick
";蹴;"シュク
シュウ
け.る
";
"excellent
beautiful
good
pleasing
skilled
";佳;"カ
";
"perfume
balmy
favorable
fragrant
";芳;"ホウ
かんば.しい
";
"resist
";夆;"ホウ
フ
バ
さか.らう
ひ.く
あ.う
あつ.い
";
"meeting
tryst
date
rendezvous
";逢;"ホウ
あ.う
むか.える
";
"sew
stitch
embroider
";縫;"ホウ
ぬ.う
";
"apprehend
chase
";逮;"タイ
";
"grass
";卉;"キ
ケ
くさ
";
"decorate
";賁;"フン
ヒ
ホン
";
"erupt
spout
emit
flush out
";噴;"フン
ふ.く
";
"chestnut
";栗;"リツ
リ
くり
おののく
";
"basin
lantern festival
tray
";盆;"ボン
";
"bud
sprout
spear
germ
";芽;"ガ
め
";
"counter for articles
";箇;"カ
コ
";
"diameter
path
method
";径;"ケイ
みち
こみち
さしわたし
ただちに
";
"sign of the hare or rabbit
fourth sign of Chinese zodiac
5-7AM
east
";卯;"ボウ
モウ
う
";
"willow
";柳;"リュウ
やなぎ
";
"calendar
almanac
";暦;"レキ
こよみ
りゃく
";
"pinch
between
";挟;"キョウ
ショウ
はさ.む
はさ.まる
わきばさ.む
さしはさ.む
";
"adzuki beans
thick
";荅;"トウ
あずき
こた.える
";
"pagoda
tower
steeple
";塔;"トウ
";
"melodious
clear
bright
serene
cheerful
";朗;"ロウ
ほが.らか
あき.らか
";
"den
cave
excavation
";洞;"ドウ
ほら
";
"level
in the country
manor
village
hamlet
";庄;"ショウ
ソ
ソウ
ホウ
";
"epidemic
";疫;"エキ
ヤク
";
"grains
drop
counter for tiny particles
";粒;"リュウ
つぶ
";
"everywhere
times
widely
generally
";遍;"ヘン
あまね.く
";
"tempt
seduce
instigate
promote
";唆;"サ
そそ.る
そそのか.す
";
"zero
spill
overflow
nothing
cipher
";零;"レイ
ぜろ
こぼ.す
こぼ.れる
";
"sue
accuse
";訟;"ショウ
";
"rabbit
hare
";兔;"ト
ツ
うさぎ
";
"deviate
idleness
leisure
miss the mark
evade
elude
parry
diverge
";逸;"イツ
そ.れる
そ.らす
はぐ.れる
";
"yearn after
long for
aspire to
admire
adore
";憧;"ショウ
トウ
ドウ
あこが.れる
";
